date,label,pos_avg,neu_avg,neg_avg,Open,High,Low,Close,Volume,Return,EMA_10,SMA_20,RSI_14,ATR_14,Volume_lag1
2008-09-30,1,0.12252727184444666,0.5029989238083362,0.37447380639612676,10371.580078125,10868.900390625,10371.419921875,10850.66015625,319770000,0.04681031231590138,10916.693693269724,11093.940576171875,45.01449678891586,406.8490513392857,385940000.0
2008-10-01,0,0.06615931421518326,0.4649222868680954,0.46891838297247884,10847.400390625,10882.51953125,10631.9501953125,10831.0703125,256670000,-0.0018054057050820305,10901.125805857046,11058.85009765625,42.55919516710561,399.96044921875,319770000.0
2008-10-02,0,0.12534897990524768,0.6572274222970009,0.21742358192801475,10825.5400390625,10825.5400390625,10439.51953125,10482.849609375,395330000,-0.032150165503322725,10825.075588314854,11023.5810546875,39.29403031532336,415.10484095982144,256670000.0
2008-10-03,0,0.06898137010633945,0.5544187423586845,0.3765998893976212,10483.9599609375,10796.259765625,10310.25,10325.3798828125,299690000,-0.01502165274046019,10734.22182367806,10978.80205078125,42.669935858115615,413.78550502232144,395330000.0
2008-10-06,0,0.1464189075306058,0.47897693678736686,0.37460414934903385,10322.51953125,10322.759765625,9525.3203125,9955.5,391460000,-0.03582239946718058,10592.636037554777,10901.0400390625,37.07041313659683,445.8955078125,299690000.0
2008-10-07,0,0.14630633123219014,0.4771746835112572,0.3765189851820469,9955.419921875,10124.0302734375,9436.669921875,9447.1103515625,362520000,-0.05106620947591789,10384.358640101635,10811.859033203125,36.56462281771941,461.91273716517856,391460000.0
2008-10-08,0,0.07203978691250086,0.5239007277041674,0.4040594678744674,9437.23046875,9628.0703125,9194.7802734375,9258.099609375,479270000,-0.02000725461582431,10179.58427087861,10711.318017578125,28.54560258765484,448.7905970982143,362520000.0
2008-10-09,0,0.08320428017526865,0.5130999540537595,0.40369576834142207,9261.6904296875,9448.1396484375,8579.1904296875,8579.1904296875,436740000,-0.07333137558814107,9888.603572480226,10568.592041015625,18.18941410538477,477.7613002232143,479270000.0
2008-10-10,0,0.07555347761139274,0.41433923177421095,0.510107286721468,8568.669921875,8901.2802734375,7882.509765625,8451.1904296875,674920000,-0.014919822685957373,9627.255728336093,10420.05205078125,19.25679124501866,521.7892020089286,436740000.0
2008-10-13,1,0.2024650727957487,0.4824786801636219,0.31505623798817395,8462.419921875,9427.990234375,8462.1796875,9387.6103515625,399290000,0.11080331577732849,9583.683841649985,10343.557080078124,35.17350497202355,569.4699358258929,674920000.0
2008-10-14,0,0.06708210799843073,0.5915930063277482,0.34132488556206225,9388.9697265625,9794.3701171875,9085.4296875,9310.990234375,412740000,-0.008161833983101663,9534.103185781805,10256.155615234375,34.838066181647505,607.6206752232143,399290000.0
2008-10-15,0,0.12896872989833355,0.578850069642067,0.292181197591126,9301.91015625,9308.759765625,8530.1201171875,8577.91015625,374350000,-0.07873277274188961,9360.249907685113,10154.568115234375,27.899200654721028,641.6813616071429,412740000.0
2008-10-16,1,0.09565457981079817,0.583060741648078,0.3212846766784787,8577.0400390625,9013.26953125,8197.669921875,8979.259765625,422450000,0.046788740155149666,9290.978972765091,10052.54658203125,31.377506296996344,678.5642438616071,374350000.0
2008-10-17,0,0.17933660969138146,0.43801532328128817,0.3826480633020401,8975.349609375,9281.1201171875,8718.25,8852.2197265625,360600000,-0.014148163922024337,9211.20456436462,9925.735546875,35.334610383096006,663.220703125,422450000.0
2008-10-20,1,0.07885268978774547,0.5368116419017315,0.38433566931635144,8852.2998046875,9266.6298828125,8852.2197265625,9265.4296875,241400000,0.046678683279584465,9221.063677661961,9838.222509765625,34.419388314934764,656.8607003348214,360600000.0
2008-10-21,0,0.08490896057337523,0.4944446489214897,0.42064637809991834,9262.7998046875,9284.5498046875,9004.26953125,9033.66015625,231160000,-0.025014439596112936,9186.990310132513,9747.197021484375,33.04128181531041,658.98291015625,241400000.0
2008-10-22,0,0.08239693712443114,0.45465336918830873,0.4629496896639466,9027.83984375,9027.83984375,8335.2998046875,8519.2099609375,348840000,-0.05694814575867946,9065.575701187965,9631.8990234375,32.03637167346254,680.8978794642857,231160000.0
2008-10-23,1,0.045628370717167854,0.45101535491645334,0.5033562824875116,8519.76953125,8795.990234375,8243.5498046875,8691.25,340740000,0.020194365422538274,8997.516482790152,9515.358544921875,35.0905154647626,685.6429268973214,348840000.0
2008-10-24,0,0.06202611140906811,0.30664232686161996,0.6313315725326538,8683.2099609375,8683.2099609375,8187.47998046875,8378.9501953125,335680000,-0.035932668452466565,8885.049885066943,9377.149560546875,35.46312616260359,664.4793875558036,340740000.0
2008-10-27,0,0.10645395129919052,0.5161168828606606,0.37742915976792574,8375.919921875,8599.099609375,8143.58984375,8175.77001953125,281180000,-0.02424888214455756,8756.089909514998,9267.665551757813,37.57820913776803,647.9186314174107,335680000.0
2008-10-28,1,0.05644101606681943,0.4588135377317667,0.484745428673923,8178.72021484375,9082.080078125,8174.72998046875,9065.1201171875,372160000,0.10877875668367198,8812.277220000908,9178.388549804688,48.34145048531695,681.7800641741071,281180000.0
2008-10-29,0,0.09226481705904006,0.5007528899610043,0.40698228511959317,9062.330078125,9363.3203125,8890.2900390625,8990.9599609375,316230000,-0.008180824444829149,8844.764991080288,9086.383032226562,53.94947172963468,653.5001395089286,372160000.0
2008-10-30,1,0.1062148105725646,0.40087746649980543,0.49290773153305056,9004.66015625,9266.4697265625,8976.8701171875,9180.6904296875,267210000,0.02110235943373251,8905.842343554326,9021.275073242188,56.915084962063716,601.41650390625,316230000.0
2008-10-31,1,0.07623677216470241,0.465165576338768,0.4585976531356573,9179.08984375,9454.3603515625,9119.2001953125,9325.009765625,310950000,0.015719878264364162,8982.05460211263,8971.256567382812,49.30173792673145,555.5851004464286,267210000.0
2008-11-03,0,0.04901902828365565,0.42201228693127635,0.5289686846733094,9326.0400390625,9410.5498046875,9255.48046875,9319.830078125,180970000,-0.0005554618847793957,9043.468325023969,8939.473071289063,50.100198648358756,516.0228794642857,310950000.0
2008-11-04,1,0.12354034513235092,0.45106798961758615,0.425391661375761,9323.8896484375,9653.9501953125,9323.8896484375,9625.2802734375,254930000,0.032774223644853384,9149.25231564461,8948.381567382812,63.14625849506292,484.11216517857144,180970000.0
2008-11-05,0,0.10134826872497797,0.49080450475215914,0.4078472425043583,9616.599609375,9616.599609375,9111.4697265625,9139.26953125,264640000,-0.050493152238769046,9147.437263936497,8942.440063476562,51.96659630848808,462.55580357142856,254930000.0
2008-11-06,0,0.13442398566752672,0.45675730869174,0.40881871569901707,9134.009765625,9155.4404296875,8637.169921875,8695.7900390625,344350000,-0.04852461027340382,9065.319586686679,8948.270043945313,48.21615858486487,459.3701171875,264640000.0
2008-11-07,1,0.1101415804028511,0.4722069151699543,0.41765151275321843,8696.0302734375,8961.5703125,8696.0302734375,8943.8095703125,246300000,0.028521793895191605,9043.226856436828,8972.901000976562,46.18882886269049,448.75369698660717,344350000.0
2008-11-10,0,0.06679034441709518,0.5527101328969002,0.38049951631575823,8946.599609375,9159.580078125,8760.4599609375,8870.5400390625,221230000,-0.008192206092268117,9011.82925327786,8947.047485351562,47.99159629107527,457.2422572544643,246300000.0
2008-11-11,0,0.06517551198601723,0.46274137556552886,0.4720831141620874,8864.3203125,8867.91015625,8560.7099609375,8693.9599609375,257270000,-0.019906350385366367,8954.034836488703,8916.195971679688,52.346853956132364,429.49009486607144,221230000.0
2008-11-12,0,0.06382832895964384,0.4857143032550812,0.45045736208558085,8684.51953125,8684.599609375,8265.2900390625,8282.66015625,314660000,-0.047308684021492575,8831.966712808939,8901.433471679688,44.84406982260917,420.6493443080357,257270000.0
2008-11-13,1,0.07176372829824686,0.45358253866434095,0.47465373180806636,8281.1396484375,8876.58984375,7965.419921875,8835.25,476600000,0.0667164695068434,8832.563674116403,8894.232983398437,55.42875513363364,449.7493373325893,314660000.0
2008-11-14,0,0.055296713188290596,0.5036580507457257,0.4410452467948198,8822.1904296875,8923.1796875,8469.990234375,8497.3095703125,304370000,-0.03824910779972268,8771.608382515693,8876.487475585938,53.706610853395254,449.58360072544644,476600000.0
2008-11-17,0,0.05198210276663304,0.46443808034062384,0.48357980970293285,8494.83984375,8571.2998046875,8246.8896484375,8273.580078125,278220000,-0.026329450555638845,8681.057781717385,8826.894995117187,39.22124131056275,407.94503348214283,304370000.0
2008-11-18,1,0.05739223755896092,0.5463966053724288,0.3962111507356167,8273.33984375,8477.9501953125,8105.43994140625,8424.75,366390000,0.018271403726989544,8634.456366859678,8796.449487304688,42.44805390520168,400.76503208705356,278220000.0
2008-11-19,0,0.1838980345800519,0.4529694323241711,0.36313254088163377,8420.6904296875,8504.6396484375,7987.080078125,7997.27978515625,350470000,-0.05073981006483874,8518.606079277237,8770.352978515624,35.15730364465398,417.04788643973217,366390000.0
2008-11-20,0,0.07514868620783091,0.4775265477597713,0.44732478078454735,7995.52978515625,8187.39990234375,7506.97021484375,7552.2900390625,528130000,-0.05564263825303395,8342.912253783648,8713.40498046875,29.3253343738632,441.70999581473217,350470000.0
2008-11-21,1,0.07408179808408022,0.43894949987530707,0.4869687070325017,7552.3701171875,8071.75,7449.3798828125,8046.419921875,569010000,0.06542782126437485,8289.004557072985,8696.778466796875,36.66901395203523,475.088623046875,528130000.0
2008-11-24,1,0.0584071384370327,0.4488143239915371,0.49277853339910505,8048.08984375,8599.01953125,8048.08984375,8443.3896484375,491890000,0.04933495025325452,8317.074573684715,8710.159448242188,37.85973719984784,490.69430106026783,569010000.0
2008-11-25,1,0.07343133606016636,0.49384461998939516,0.43272404477000237,8445.1396484375,8607.3798828125,8281.4599609375,8479.4697265625,374020000,0.0042731745930588705,8346.600965117039,8680.876928710937,42.53234544933255,477.27354213169644,491890000.0
2008-11-26,1,0.07055339209735394,0.4695839160680771,0.459862689897418,8464.490234375,8726.6103515625,8311.169921875,8726.6103515625,283920000,0.029145764177424427,8415.693580834395,8667.659448242188,50.365050297361,469.9285365513393,374020000.0
2008-11-28,1,0.06294490568339825,0.5763194984197617,0.36073559764772656,8724.7001953125,8831.349609375,8672.6904296875,8829.0400390625,155510000,0.011737625879177704,8490.847482330413,8650.076928710938,48.59205751953706,462.2770298549107,283920000.0
2008-12-01,0,0.06724101208150386,0.4178516273200512,0.5149073689430952,8826.8896484375,8827.0498046875,8141.35986328125,8149.08984375,321010000,-0.0770129246559289,8428.709729861246,8591.280932617188,42.29626417849656,482.88846261160717,155510000.0
2008-12-02,1,0.0970072627067566,0.5291895270347595,0.37380322329699994,8153.75,8437.169921875,8143.509765625,8419.08984375,307520000,0.033132534451939755,8426.9606596592,8546.243920898438,47.122315030065366,481.7334681919643,321010000.0
2008-12-03,1,0.0606621153652668,0.6159060762822628,0.32343179401010275,8409.1396484375,8624.1904296875,8234.150390625,8591.6904296875,294680000,0.020501097997621676,8456.911526937072,8494.564428710937,53.40552461073124,478.9741908482143,307520000.0
2008-12-04,0,0.057680119015276435,0.492363136485219,0.44995673943310976,8587.0703125,8631.990234375,8259.400390625,8376.240234375,280880000,-0.025076578011707595,8442.244019198513,8456.412963867188,44.53566409632324,440.50418526785717,294680000.0
2008-12-05,1,0.0550419582426548,0.4891125401854515,0.4558454988151789,8376.080078125,8686.4697265625,8118.5,8635.419921875,346370000,0.030942246192553036,8477.366910594237,8453.394458007813,51.675571850724644,448.70277622767856,280880000.0
2008-12-08,1,0.09270191565155983,0.5021548373252154,0.40514323592185975,8637.650390625,9026.41015625,8637.490234375,8934.1796875,358970000,0.034597016511981105,8560.423779122557,8452.912963867188,57.87117712877167,453.45849609375,346370000.0
2008-12-09,0,0.07202973417937755,0.3650090573728085,0.5629612014442682,8934.099609375,8934.099609375,8651.740234375,8691.330078125,284950000,-0.027182082504426885,8584.224924395729,8443.952465820312,53.108443075151584,447.02486746651783,358970000.0
2008-12-10,1,0.049670608267188075,0.48637491807341576,0.46395448099821807,8693.0,8879.2197265625,8646.330078125,8761.419921875,232830000,0.008064340339162479,8616.442196664686,8447.325463867188,59.720352118266185,426.69130161830356,284950000.0
2008-12-11,0,0.057579615749418736,0.45488730281591416,0.4875330933555961,8750.1298828125,8809.4501953125,8512.759765625,8565.08984375,290540000,-0.02240847715046901,8607.105405225651,8461.446948242188,63.75354180154665,399.28135463169644,232830000.0
2008-12-12,1,0.04252216700464487,0.4082019853591919,0.5492758449912071,8563.099609375,8682.5703125,8347.8095703125,8629.6796875,271030000,0.007541058521076893,8611.209820184624,8451.168432617187,58.96655074737019,378.73782784598217,290540000.0
2008-12-15,0,0.05003530625253916,0.5693760223686695,0.38058866873383523,8628.8095703125,8676.2802734375,8469.0302734375,8564.5302734375,229940000,-0.0075494591249856136,8602.722629866965,8454.529467773438,52.0738999041694,354.0699986049107,271030000.0
2008-12-16,1,0.12001058101654052,0.4879890514910221,0.39200037725269793,8565.650390625,8958.7900390625,8565.650390625,8924.1396484375,337190000,0.04198821926233509,8661.16208778888,8487.057446289062,56.853456424285696,358.951416015625,229940000.0
2008-12-17,0,0.11965994819998742,0.5375825147330761,0.34275753423571587,8921.91015625,8961.259765625,8778.0703125,8824.33984375,239260000,-0.011183128975909007,8690.830770690902,8507.036938476562,51.57791701394243,342.362060546875,337190000.0
2008-12-18,0,0.05902394238859415,0.5024106414616107,0.43856540471315386,8823.9404296875,8883.3603515625,8527.41015625,8604.990234375,274080000,-0.02485733927511402,8675.223400451647,8537.4224609375,46.514154301777936,356.4542759486607,239260000.0
2008-12-19,0,0.07639702674001456,0.4371721889078617,0.48643078230321407,8606.5,8787.23046875,8550.4296875,8579.1103515625,550150000,-0.003007543542480229,8657.74830065362,8588.7634765625,58.400026859270014,324.2486049107143,274080000.0
2008-12-22,0,0.07063984766602516,0.37935184210538864,0.5500083190202713,8573.3701171875,8601.41015625,8372.01953125,8519.6904296875,211090000,-0.006926116979504515,8632.64686956887,8612.427001953125,52.14129668854075,319.65792410714283,550150000.0
2008-12-23,0,0.1810728556290269,0.4868580685555935,0.33206906914711,8518.650390625,8604.1201171875,8391.2998046875,8419.490234375,174640000,-0.011761013635348205,8593.89111771544,8611.23203125,46.21813522687157,306.99937220982144,211090000.0
2008-12-24,1,0.07835357822477818,0.6107332721352577,0.3109131545200944,8416.8603515625,8498.5,8416.8603515625,8468.48046875,66930000,0.005818669897018625,8571.089181539906,8610.682568359374,52.18558321246994,286.2172154017857,174640000.0
2008-12-26,1,0.0541200940310955,0.5436021147668362,0.40227776870131493,8468.7099609375,8533.0703125,8461.7802734375,8515.5498046875,86760000,0.005558179665312135,8560.991113021286,8600.129541015625,46.842343827898254,250.74009486607142,66930000.0
2008-12-29,0,0.05358423892408609,0.4227053052186966,0.5237104466557503,8515.8701171875,8530.6796875,8364.0595703125,8483.9296875,153730000,-0.003713220862156641,8546.979944744688,8582.8740234375,36.19667203563879,234.71365792410714,86760000.0
2008-12-30,1,0.05127805911004543,0.5646497631072998,0.38407216742634775,8487.509765625,8675.240234375,8487.509765625,8668.3896484375,162560000,0.02174227837004339,8569.0544363252,8608.839013671875,49.27060129826821,228.20445033482142,153730000.0
2008-12-31,1,0.04579328086227179,0.4881227403879166,0.466083971709013,8666.48046875,8842.66015625,8664.8896484375,8776.3896484375,226760000,0.012459061530473159,8606.751747618344,8626.70400390625,50.46476330695359,224.26736886160714,162560000.0
2009-01-02,1,0.0771476199477911,0.5117739927768707,0.41107838407158853,8772.25,9065.2802734375,8760.7802734375,9034.6904296875,213700000,0.029431325590242752,8684.558780721827,8648.85400390625,64.03939793655994,224.8251953125,226760000.0
2009-01-05,0,0.06803809680044651,0.34083735406398774,0.5911245635524393,9027.1298828125,9034.3701171875,8892.3603515625,8952.8896484375,233760000,-0.009054076826053414,8733.346211215585,8677.686474609374,59.564408990631726,211.08014787946428,213700000.0
2009-01-06,1,0.07291690623387695,0.46859747506678107,0.4584856263175607,8954.5703125,9088.0595703125,8940.9501953125,9015.099609375,215410000,0.006948590162546786,8784.574101790024,8696.670458984376,63.35645565545443,206.78438895089286,233760000.0
2009-01-07,0,0.0617294292524457,0.4589841975271702,0.4792863756418228,8996.9404296875,8996.9404296875,8719.919921875,8769.7001953125,266710000,-0.027220932069048187,8781.869755157746,8688.446484375,45.089365560413356,199.70724051339286,215410000.0
2009-01-08,0,0.07561489079147578,0.4585442194342613,0.4658408879488707,8769.9404296875,8770.01953125,8651.1904296875,8742.4599609375,226620000,-0.003106176239589198,8774.704338026791,8691.002978515626,47.270562177273966,195.11007254464286,266710000.0
2009-01-09,0,0.13900780852884054,0.5727845123410225,0.28820768669247626,8738.7998046875,8769.6201171875,8576.9599609375,8599.1796875,204300000,-0.01638901111102542,8742.79076520374,8682.890966796875,49.79595951836844,183.44649832589286,226620000.0
2009-01-12,0,0.08093773137778043,0.5680386108160019,0.35102365650236605,8599.259765625,8602.599609375,8421.080078125,8473.9697265625,273550000,-0.014560686657066668,8693.914212723514,8678.3349609375,46.54869537453887,179.49783761160714,204300000.0
2009-01-13,0,0.08341730490326882,0.4638126431405544,0.4527700551599264,8474.6103515625,8522.080078125,8376.8798828125,8448.5595703125,304050000,-0.0029986130550301304,8649.304277739693,8669.278955078125,47.61176236055116,173.48423549107142,273550000.0
2009-01-14,0,0.04023382861167193,0.3209312017261982,0.6388349668681621,8446.009765625,8446.25,8140.72021484375,8200.1396484375,355050000,-0.029403819646123597,8567.63798150293,8651.059423828125,43.30190867944288,180.27130998883928,304050000.0
2009-01-15,1,0.06638340726494789,0.4968913674354553,0.4367252204194665,8196.240234375,8286.16015625,7995.1298828125,8212.490234375,436660000,0.0015061433666989643,8503.065663843307,8615.476953125,42.00416059151166,195.227783203125,355050000.0
2009-01-16,1,0.059203775450587276,0.30581215128302575,0.6349840718507767,8215.669921875,8341.2001953125,8109.33984375,8281.2197265625,439360000,0.008368897889195592,8462.730038883159,8588.320947265625,42.7784298500635,206.69709123883928,436660000.0
2009-01-20,0,0.07745130553841591,0.42131754249334336,0.5012311443686486,8279.6298828125,8291.98046875,7939.93017578125,7949.08984375,419200000,-0.04010639661536497,8369.34091249531,8555.525927734376,36.09318406656469,219.94210379464286,439360000.0
2009-01-21,1,0.07244823478162289,0.5696676209568977,0.35788414742797614,7949.169921875,8243.5498046875,7936.18994140625,8228.099609375,410040000,0.035099586381499126,8343.660675564344,8537.975390625,39.08817950047219,228.23134068080358,419200000.0
2009-01-22,0,0.061164432540535926,0.4691637109220028,0.4696718531847,8224.4296875,8224.830078125,7957.14013671875,8122.7998046875,420040000,-0.012797585066607886,8303.504153586735,8518.130859375,33.78020750833922,234.8876953125,410040000.0
2009-01-23,0,0.058194028399884704,0.420080022662878,0.5217259585112334,8108.7900390625,8152.58984375,7909.02978515625,8077.56005859375,370510000,-0.005569476926864936,8262.423409042554,8501.034350585938,23.438573441378367,230.53484235491072,420040000.0
2009-01-26,1,0.08540896732360125,0.4963361021876335,0.4182549303025007,8078.0400390625,8231.6796875,8023.16015625,8116.02978515625,316720000,0.004762542931707747,8235.806386517772,8483.41181640625,26.2039247462166,235.26266043526786,370510000.0
2009-01-27,1,0.10240914113819599,0.35536916717886924,0.5422216945886612,8117.39013671875,8225.7900390625,8083.14013671875,8174.72998046875,247750000,0.007232624431696699,8224.70158541795,8466.370825195312,26.056333129568543,234.94412667410714,316720000.0
2009-01-28,1,0.11202770199626684,0.4827915170043707,0.4051807855814695,8175.93017578125,8405.8701171875,8175.93017578125,8375.4501953125,357940000,0.024553742487313457,8252.110423580594,8460.946850585937,38.473637477123546,230.369873046875,247750000.0
2009-01-29,0,0.09194735646247863,0.5510050910711288,0.3570475540682673,8373.0595703125,8373.1396484375,8137.93994140625,8149.009765625,247450000,-0.02703620992388356,8233.36484940685,8434.977856445312,34.45985548547593,238.84709821428572,357940000.0
2009-01-30,0,0.08078220020979643,0.5220080640912056,0.39720973517745733,8149.009765625,8195.759765625,7961.919921875,8000.85986328125,303160000,-0.018180111032470636,8191.091215565831,8396.2013671875,34.372194993170424,241.78850446428572,247450000.0
2009-02-02,0,0.08276140972971917,0.48879635132849214,0.4284422422200441,8000.6201171875,8000.6201171875,7867.3701171875,7936.75,293890000,-0.008012871663391152,8144.847358190225,8341.304345703125,35.505460420645264,238.35780552455358,303160000.0
2009-02-03,1,0.08005894005298614,0.49737707287073135,0.4225639720633626,7936.990234375,8111.56982421875,7905.52001953125,8078.35986328125,313090000,0.01784229858333064,8132.75872275223,8297.577856445312,40.60110743366022,242.70420619419642,293890000.0
2009-02-04,0,0.1045402617007494,0.5030217191576958,0.392438022531569,8070.31982421875,8162.14990234375,7929.259765625,7956.66015625,345520000,-0.015064902912336753,8100.740801570006,8244.655883789062,43.39325755756981,237.35069056919642,313090000.0
2009-02-05,1,0.0806924818456173,0.47031417161226274,0.4489933446794748,7954.830078125,8107.830078125,7845.31005859375,8063.06982421875,390980000,0.013373660038146218,8093.891532960686,8209.324365234375,46.1424329725779,235.31424386160714,345520000.0
2009-02-06,1,0.10445997089147568,0.5268160831928254,0.3687239434197545,8056.3798828125,8312.3701171875,8052.240234375,8280.58984375,396380000,0.026977320583023268,8127.836680376924,8186.230859375,49.98489858168415,237.33349609375,390980000.0
2009-02-09,0,0.04835329629480839,0.5565410871803761,0.39510560616850854,8281.3798828125,8315.0703125,8196.240234375,8270.8701171875,289280000,-0.0011737964016942382,8153.8427597970285,8169.815380859375,59.12541894846221,220.67490931919642,396380000.0
2009-02-10,0,0.08970782563090324,0.5336544328927993,0.3766377267986536,8269.3603515625,8269.4404296875,7848.740234375,7888.8798828125,449890000,-0.046185011850348734,8105.667691254386,8140.560888671875,40.91089637415516,228.87276785714286,289280000.0
2009-02-11,1,0.09690435007214546,0.41503921404480937,0.48805644325912,7887.0498046875,7983.740234375,7852.16015625,7939.52978515625,270280000,0.006420417485896834,8075.460799236543,8115.109399414063,44.94128670305491,218.91709681919642,449890000.0
2009-02-12,0,0.0907522451132536,0.542768123447895,0.3664796322211623,7931.97021484375,7938.81982421875,7693.97998046875,7932.759765625,331960000,-0.0008526977937544089,8049.515156761717,8101.740405273437,45.91642405813681,219.05922154017858,270280000.0
2009-02-13,0,0.08852494057267904,0.5560893213748932,0.35538573790341615,7933.0,7970.83984375,7840.4501953125,7850.41015625,251960000,-0.010380953389241054,8013.314247577768,8083.636401367187,42.690062880168085,213.478515625,331960000.0
2009-02-17,0,0.06717589635401965,0.4564316336810589,0.47639247320592404,7845.6298828125,7845.6298828125,7551.009765625,7552.60009765625,332850000,-0.03793560497684989,7929.548038501128,8047.205419921875,34.870008530883126,224.67497907366072,251960000.0
2009-02-18,1,0.04787885099649429,0.4690109479427338,0.48311018601059913,7546.35009765625,7617.759765625,7479.97021484375,7555.6298828125,268220000,0.0004011578949070227,7861.562919285013,8027.532421875,27.941169515102814,218.007080078125,332850000.0
2009-02-19,0,0.18218583647161724,0.4549414128065109,0.36287274230271577,7555.22998046875,7614.97021484375,7447.5498046875,7465.9501953125,301480000,-0.011869253641447308,7789.633333108191,7989.424951171875,30.160896158074536,213.00066266741072,268220000.0
2009-02-20,0,0.09479282598942518,0.5516386049985885,0.35356857262551783,7461.490234375,7469.2900390625,7249.47021484375,7365.669921875,584900000,-0.0134316826142854,7712.5490765203385,7951.56845703125,31.02356728092704,211.99923270089286,301480000.0
2009-02-23,0,0.09208118215203286,0.4480122312903404,0.4599065823853016,7365.990234375,7441.02001953125,7105.93994140625,7114.77978515625,406150000,-0.0340620933845599,7603.863750817777,7903.429443359375,27.90888048844694,226.39854213169642,584900000.0
2009-02-24,1,0.1388706538453698,0.4878171003609896,0.37331224758177994,7115.33984375,7378.97021484375,7114.2998046875,7350.93994140625,468010000,0.03319289751493182,7557.877603652045,7865.174951171875,31.395519607088957,230.58572823660714,406150000.0
